@RELATION <ISCXFlowMeter-generated-flows>,,,,
@ATTRIBUTE min_fiat NUMERIC,,,,
@ATTRIBUTE min_biat NUMERIC,,,,
@ATTRIBUTE max_fiat NUMERIC,,,,
@ATTRIBUTE max_biat NUMERIC,,,,
@ATTRIBUTE class1 {TOR,NONTOR},,,
@DATA,,,,
21017,29014,19710.4105263158,19893.2519893899,NONTOR
282041,85659,169709.5,71462,NONTOR
20957,25507,19711.5092105263,19622.3486238532,NONTOR
20982,26145,19710.1773981603,19642.2935779817,NONTOR
20964,25999,19632.6828309305,19626.0523560209,NONTOR
30075,22533,19814.8124174373,19662.812335958,NONTOR
30166,28450,19632.6671035387,19780.3443271768,NONTOR
21241,22526,19658.9331585845,19922.5279255319,NONTOR
21018,28189,19893.4355909695,19840.1602649007,NONTOR
29708,26172,19921.3284574468,19901.8937583001,NONTOR
339657,140250,339657,140250,NONTOR
21559,27065,19671.5419947507,19682.156167979,NONTOR
21439,25143,19840.9325396825,19866.7838196286,NONTOR
21041,24305,19607.0484293194,19679.4816272966,NONTOR
21369,24978,19632.75491481,19664.1325459318,NONTOR
20851,27175,19814.5383597884,19788.3738441215,NONTOR
21288,23311,19735.2,19760.3069828722,NONTOR
21014,27267,19685.6570302234,19655.0733944954,NONTOR
21249,25329,19788.5910290237,19743.6517150396,NONTOR
369655,166402,369655,166402,NONTOR
21006,29070,19762.1992084433,19600.5555555556,NONTOR
20975,26146,19762.5151515152,19658.5832241153,NONTOR
21028,22578,19633.1740837696,19633.1767015707,NONTOR
20859,25462,19657.8322411533,19658.7572178478,NONTOR
21034,23906,19632.6749672346,19738.8616600791,NONTOR
21025,29259,19788.8044914135,19705.7056504599,NONTOR
29807,23000,19685.4428383706,19700.703022339,NONTOR
20977,26427,19645.8872870249,19719.6258234519,NONTOR
399956,193544,399956,193544,NONTOR
21079,25831,19683.5085413929,19625.7918848168,NONTOR
20965,26259,19658.8938401049,19661.5170603675,NONTOR
21134,27447,19685.6136662286,19600.7045751634,NONTOR
20983,26716,19840.9642857143,19798.9220607662,NONTOR
21226,31061,19658.4645669291,19687.5519053876,NONTOR
21131,28475,19659.7086614173,19785.3007915567,NONTOR
400609,200451,400609,200451,NONTOR
225830,63675,19960.9680851064,19753.8413547237,NONTOR
2005165,2004379,801903.8,801930.8,NONTOR
1030079,1029669,459606.166666667,288368,NONTOR
5834505,5833801,2888057.75,2888055,NONTOR
5092501,4885150,1520554.75,1481218.75,NONTOR
6138030,6136317,1346630,1330034.5,NONTOR
5797648,5591580,2752964.4,2752954.2,NONTOR
5430769,5426974,1538356.375,1344277.66666667,NONTOR
5852512,5646046,2839842,2839993.25,NONTOR
3512089,3519164,717937.714285714,634380.5,NONTOR
9282209,9075619,3231628,3231619.33333333,NONTOR
8444930,8444974,2292492.25,2344655.75,NONTOR
5112486,4853343,1229647.375,1203907.5,NONTOR
5300581,5507910,2041967.57142857,2071771.42857143,NONTOR
4421360,4378250,1082763.6,1041026.4,NONTOR
6662903,6452110,1770904.33333333,1769878,NONTOR
4046582,5997427,1433610.16666667,2115882.28571429,NONTOR
8612985,1453144,1614231.75,643965.285714286,NONTOR
2299467,2299454,828273.352941176,828272.411764706,NONTOR
3696074,3696072,1102541.25,1102535.91666667,NONTOR
3732910,3524384,659081.636363636,619345.666666667,NONTOR
3268662,2526108,749879.428571429,543294.230769231,NONTOR
5185151,4978313,1328812.45454545,1313874.54545455,NONTOR
6918331,6920199,1693422.75,1505254.44444444,NONTOR
9038843,9205127,767104.736842105,778054,NONTOR
4674611,4448704,1120815.23076923,1040752.21428571,NONTOR
5294737,5294202,2306318.5,2358039,NONTOR
4197299,3988994,1126790.92307692,1114056.76923077,NONTOR
5245264,5245237,4644874.66666667,4644876.66666667,NONTOR
4947872,5098104,1421269,1292101.63636364,NONTOR
919102,711808,375516.333333333,319336.666666667,NONTOR
7371571,7150535,1620559.44444444,1458505.2,NONTOR
4194963,3988579,4194963,3988579,NONTOR
9809992,9982179,2118339.14285714,2118326,NONTOR
3410600,3410625,977008.375,951038.5,NONTOR
6543941,6751710,1370070.71428571,1376637,NONTOR
3212328,3212299,1247298.2,1247287,NONTOR
5568451,5568478,1977761.83333333,1977761.5,NONTOR
5840763,5840139,940225.357142857,925431.5,NONTOR
6081049,6288114,863762.733333333,807337.875,NONTOR
7593271,7748929,1335726.71428571,1365404.57142857,NONTOR
3893758,3893778,1421003.6,1420913.3,NONTOR
9486004,9651154,1637470.77777778,1660496.77777778,NONTOR
849815,766508,604790,553411.5,NONTOR
4771084,4771160,1464006.5,1464000.7,NONTOR
3406185,3290971,1346621.57142857,1353859.85714286,NONTOR
5189223,5182794,1646633.625,1625827.625,NONTOR
6715594,6715590,6715594,6715590,NONTOR
2321924,2322014,941834.888888889,847651.4,NONTOR
5340217,5340182,2318978.25,2318958.75,NONTOR
5228140,5393610,1804679.28571429,1834869.57142857,NONTOR
6346106,6346175,1885105.75,1885110.25,NONTOR
5174004,5174005,2162744,2128318.83333333,NONTOR
5230285,5023115,982615.4,996536.866666667,NONTOR
5173211,5170062,1239949.18181818,1136617.91666667,NONTOR
3846946,3639434,1058533.66666667,1058529.25,NONTOR
3826057,3619583,1005396.4,913989.454545455,NONTOR
4651294,4746416,1268680.1,1250408.1,NONTOR
6124674,6231660,1573814.22222222,1583987.88888889,NONTOR
6073533,6073759,1625714.25,1602875.625,NONTOR
4350590,4350601,1086050.16666667,1085443.5,NONTOR
5276687,5277832,1155882.44444444,1155877.55555556,NONTOR
6247352,6156390,1224056.16666667,1129965.23076923,NONTOR
5531414,5459090,1170844.9,1170839.8,NONTOR
8542635,8359097,1599406.11111111,1619655.77777778,NONTOR
8711231,8801545,1881608.14285714,1881618.85714286,NONTOR
1600856,1419450,487907.625,483026.5625,NONTOR
3334452,3432507,1341057.6,1322899.4,NONTOR
4488285,4488319,1266486.18181818,1176147.66666667,NONTOR
3569793,3753711,1221679.625,1221674.875,NONTOR
4199270,4198238,1232861.90909091,1232478.72727273,NONTOR
7069079,7069179,1681473.25,1494614.22222222,NONTOR
6353098,6166149,1563941.28571429,1563929.85714286,NONTOR
11240338,11240356,1768373,1768368.625,NONTOR
1228373,1228390,282092.230769231,282346.245283019,NONTOR
1266480,1265193,241582.163934426,251595.862068966,NONTOR
1258520,1215127,273304.692307692,298864.04,NONTOR
2050137,2050138,430132.352941176,422986.03030303,NONTOR
1575208,1393967,340116.243902439,356547.452380952,NONTOR
2329073,2329103,373723.25,390661.947368421,NONTOR
2199256,2244701,418534.125,421230.25,NONTOR
2189092,2294920,448162.965517241,494245.576923077,NONTOR
2322583,2203124,469704.433333333,460489.580645161,NONTOR
2209996,2028895,430580.633333333,422625.548387097,NONTOR
1732661,1550055,438570.413793103,427124.633333333,NONTOR
2002875,2003752,378711.923076923,347716.162790698,NONTOR
1702573,1522946,585580.208333333,520516.62962963,NONTOR
1706569,1519390,551927.807692308,484402.433333333,NONTOR
-1,-1,0,0,NONTOR
1699747,1518489,531539.222222222,468880.548387097,NONTOR
1719243,1537362,531009.592592593,468337.709677419,NONTOR
1739930,1558878,511651.821428571,453350.21875,NONTOR
1740053,1558706,511147.428571429,452891.5,NONTOR
1743747,1561789,529616.037037037,467136.548387097,NONTOR
1751020,1570532,550279.038461539,482922.666666667,NONTOR
1765143,1585507,529570.703703704,467108,NONTOR
1768259,1587864,510057.964285714,451974.0625,NONTOR
1780022,1597129,529118.851851852,466648.096774194,NONTOR
1790531,1606834,528747.148148148,466342.548387097,NONTOR
1792873,1611746,528075.111111111,465760.129032258,NONTOR
1818841,1637738,527848.851851852,465602.516129032,NONTOR
1852466,1672717,526971.851851852,464781.612903226,NONTOR
1857494,1677649,545973.461538462,479233.666666667,NONTOR
1859618,1674638,546032.461538462,479241.8,NONTOR
1862805,1680390,525454.777777778,463486,NONTOR
1869054,1692096,490599.896551724,435074.545454545,NONTOR
1912129,1730975,531013.888888889,468367.193548387,NONTOR
1933227,1752539,523795.148148148,462041.967741935,NONTOR
-1,-1,0,0,NONTOR
1940143,1759547,522922.62962963,461314.806451613,NONTOR
1971522,1789647,509625.5,433100.696969697,NONTOR
2001082,1819327,520460.777777778,459128.64516129,NONTOR
1998154,1839902,520494.740740741,526370.518518519,NONTOR
1996014,1864873,521216.925925926,490077.379310345,NONTOR
2004996,1868501,509595.214285714,491498.137931035,NONTOR
1960866,1881739,504303.25,475163.766666667,NONTOR
1962045,1883641,542698.115384615,508359.857142857,NONTOR
1940694,1897603,522621.62962963,457144.419354839,NONTOR
1944378,1905092,504560.607142857,472043.3,NONTOR
1922580,1916584,565532.56,484494.931034483,NONTOR
2390367,2008342,937130.6,702923.5,NONTOR
2010498,2009641,937310.2,740025.052631579,NONTOR
2009854,2009146,936945.066666667,739681,NONTOR
2011511,2011005,878229.375,702596.9,NONTOR
2008080,2008106,878091.0625,702551.1,NONTOR
2010454,2011407,936881.533333333,739721.52631579,NONTOR
2007289,2007391,936290.266666667,739239.105263158,NONTOR
-1,-1,0,0,NONTOR
2004596,2005667,936306.6,739270.842105263,NONTOR
2008928,2008367,937067.6,739792,NONTOR
2008527,2009075,878298.125,702589.35,NONTOR
2008035,2008661,936655.133333333,739496.894736842,NONTOR
2010207,2008251,936339,739220.631578947,NONTOR
2005967,2007813,937589.8,740246.789473684,NONTOR
2010384,2009193,837407.705882353,677934.428571429,NONTOR
2017552,2006830,936809.066666667,739562.421052632,NONTOR
2011175,2011093,937478.066666667,740010.684210526,NONTOR
2011781,2009648,936687.666666667,739732.789473684,NONTOR
2049188,2048860,892921.8125,714392.75,NONTOR
2009345,2007382,936324,739135.210526316,NONTOR
1813506,1633013,750699.842105263,628014.086956522,NONTOR
-1,-1,0,0,NONTOR
6109089,6071570,466740.433333333,389998.805555556,NONTOR
4823884,4560061,467046,456649.086956522,NONTOR
4624447,4586646,250611.589285714,206949.75,NONTOR
235085,-1,235085,0,NONTOR
234916,-1,234916,0,NONTOR
3897793,-1,1038432.75,0,NONTOR
4917835,-1,1292500.25,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
21,-1,21,0,NONTOR
18,-1,18,0,NONTOR
5480527,5253441,266368.38,251609.111111111,NONTOR
5888542,5846393,304845.75,265800.964285714,NONTOR
7474292,7204879,435939.939393939,359245.6,NONTOR
3951146,3912324,353933.428571429,275912.611111111,NONTOR
4351073,4085621,234243.607843137,226137,NONTOR
1074000,843286,121503.382352941,104757.634146341,NONTOR
6169458,5903078,218075.78,202650.722222222,NONTOR
2707393,2670107,210444.819672131,164575.551282051,NONTOR
2201503,2201586,211564.049180328,177998.959459459,NONTOR
4930387,4890619,207394.985714286,180088.518518519,NONTOR
6241347,5972788,222474.492537313,191098.564102564,NONTOR
2169565,1941675,149626.397590361,133925.698924731,NONTOR
6478177,6478378,233723.661290323,204094.042253521,NONTOR
3426337,3388749,316913.696969697,274036.41025641,NONTOR
5838288,5839195,330741.622222222,265770.214285714,NONTOR
4957272,4729713,175514.238095238,154328.762886598,NONTOR
9738987,9700534,613683.272727273,519268.692307692,NONTOR
3547946,3276067,199630,179484.513157895,NONTOR
6286936,6019457,365524.083333333,293713.733333333,NONTOR
7752668,7488457,555248.666666667,468489.28125,NONTOR
7460252,7232019,512249.47826087,406265.344827586,NONTOR
265205,266675,158431,138588.166666667,NONTOR
4622987,4394272,271302,219894.442307692,NONTOR
5389741,5122905,377842.064516129,322920.540540541,NONTOR
7627760,7587747,306516.255319149,261930.090909091,NONTOR
4734383,4733999,180687.048780488,153399.257731959,NONTOR
3943593,3905915,285497.404255319,231762.224137931,NONTOR
8249672,8020262,160470.217391304,199892.24,NONTOR
3680502,3633124,186677.2875,177787.821428571,NONTOR
5128915,5128916,380773.060606061,285579.909090909,NONTOR
5618518,5350542,352456.731707317,283345.490196078,NONTOR
5468717,5430942,342356.720930233,271798.6,NONTOR
6918679,6881716,316870,254205.087719298,NONTOR
3335752,3335536,177715.43373494,145420.388349515,NONTOR
2524601,2255370,170878.909090909,140622.5,NONTOR
2069127,2069296,227609.844444444,177254.620689655,NONTOR
5158305,5122199,219753.23880597,191963.358974359,NONTOR
4986292,4720256,518659,475429.75,NONTOR
9834223,9794407,562220.3,442894.346153846,NONTOR
6332058,6103815,267654.166666667,237588.131147541,NONTOR
7709514,7440625,214915.915254237,187042.529411765,NONTOR
7118931,6890986,1245302.16666667,933957.875,NONTOR
4272298,4004544,257845.775862069,230089.046875,NONTOR
4165754,4122399,307673.473684211,298548.632653061,NONTOR
11760362,11529350,592711.958333333,474166.1,NONTOR
9127640,8900405,393566.315789474,305214.87755102,NONTOR
3452086,3185530,203399.614035088,173040.179104478,NONTOR
6911448,6643159,331834.945945946,251348.87755102,NONTOR
2009728,1744376,146039.6,131706.885714286,NONTOR
6129627,5864338,435038.566666667,340544.948717949,NONTOR
10255192,9988066,696998.4375,586935.368421053,NONTOR
3809834,3543126,211044.017241379,172397.957746479,NONTOR
5347601,5347817,927256.214285714,695409.210526316,NONTOR
448011,403186,96728.8055555556,85259.1136363636,NONTOR
4174659,3945945,246005.409090909,202835.25,NONTOR
-1,1813,0,921,NONTOR
148,-1,84.5,0,NONTOR
40,-1,40,0,NONTOR
3376917,3378263,240034.532258064,238033.129032258,NONTOR
128063,71,42739.3333333333,71,NONTOR
123996,-1,123996,0,NONTOR
134465,76,134465,76,NONTOR
493,-1,307,0,NONTOR
956,-1,956,0,NONTOR
10148614,10150317,10100000,10200000,NONTOR
-1,51,0,39,NONTOR
137,-1,76,0,NONTOR
46,-1,46,0,NONTOR
3660337,167968,345037.583333333,52006,NONTOR
3832946,152112,359135.833333333,47101.4444444444,NONTOR
15092,-1,7561,0,NONTOR
37455,-1,20504.5,0,NONTOR
-1,58,0,47.5,NONTOR
165,-1,92.5,0,NONTOR
102,-1,102,0,NONTOR
-1,72,0,57.5,NONTOR
236,-1,130,0,NONTOR
57,-1,57,0,NONTOR
2444708,2454278,159332.552631579,118795.679611651,NONTOR
10144667,10150061,10100000,10200000,NONTOR
10942914,10942973,1147220.36363636,742389.882352941,NONTOR
10144998,10148006,10100000,10100000,NONTOR
4556874,4552383,399675.351351351,273825.166666667,NONTOR
10175926,10137562,6940036,10100000,NONTOR
142206,176272,47548.3333333333,37180,NONTOR
127009,2112,42421.6666666667,2112,NONTOR
122718,-1,122718,0,NONTOR
4728740,4727262,178873.013513514,157202.058823529,NONTOR
1687905,1689154,228758.030769231,158207,NONTOR
131264,127294,68086.8571428572,70609,NONTOR
125010,257,125010,155.5,NONTOR
218,-1,125,0,NONTOR
43,-1,43,0,NONTOR
3370196,3368287,165457.819277108,112682.804878049,NONTOR
3661150,375689,358597.583333333,74602.5555555556,NONTOR
11632,-1,5966.5,0,NONTOR
707674,580270,57339.4615384615,49678.6444444444,NONTOR
8018416,8014933,27158.2182254197,17924.9858044164,NONTOR
3484884,3486050,143862.279069767,149069.469879518,NONTOR
5044784,5047714,192630.826666667,209383.724637681,NONTOR
4657311,4652039,460866.565217391,294300.25,NONTOR
129799,130530,10572.7666666667,7473.2173913044,NONTOR
124394,115,124394,115,NONTOR
275,-1,152,0,NONTOR
64,-1,64,0,NONTOR
9321724,9324998,588502.217391304,398166.676470588,NONTOR
452217,326943,151222.333333333,91065,NONTOR
-1,174,0,106,NONTOR
192,-1,112,0,NONTOR
48,-1,48,0,NONTOR
131977,165379,66013,41380.75,NONTOR
124187,907,41532.3333333333,907,NONTOR
121657,-1,121657,0,NONTOR
28,-1,28,0,NONTOR
4748205,4747116,265380.892857143,212337,NONTOR
4271020,4230269,177376.93902439,135941.448598131,NONTOR
7928853,7923634,275355.980392157,184703.855263158,NONTOR
4611182,4567077,128748.532608696,131655.244444444,NONTOR
189727,126853,47274,43822.5384615385,NONTOR
124828,193,41694.6666666667,193,NONTOR
124184,-1,124184,0,NONTOR
26,-1,26,0,NONTOR
3212557,3212342,182417.515151515,170130.873239437,NONTOR
129172,162680,60171.7142857143,70171.6666666667,NONTOR
128261,100,128261,89,NONTOR
218,-1,125,0,NONTOR
543,-1,543,0,NONTOR
7307207,7305845,516567.689655172,346535.634146341,NONTOR
4602392,4603870,400173.702702703,262697.333333333,NONTOR
4315872,4311722,180493.720588235,165883.337837838,NONTOR
3515497,3514841,236708.016949153,186242.573333333,NONTOR
4193355,4222521,320413.604651163,212084.2,NONTOR
128303,130777,71646.5714285714,70876.8333333333,NONTOR
127144,283,127144,180,NONTOR
166,-1,159.5,0,NONTOR
456,-1,456,0,NONTOR
2264925,2264824,237059.941176471,157003.12987013,NONTOR
4466212,4460076,171191.613333333,173474.310810811,NONTOR
179597,127489,47295.4166666667,51805.8181818182,NONTOR
123187,89,41138,89,NONTOR
120391,-1,120391,0,NONTOR
17,-1,17,0,NONTOR
11800415,11817590,144024.488636364,132512.6875,NONTOR
4727537,4733227,190237.076923077,162769.615384615,NONTOR
895302,891198,102961.434782609,69700.9705882353,NONTOR
4302272,4301586,155022.014705882,144940.698630137,NONTOR
6391895,6393636,367685.871794872,243076.288135593,NONTOR
562097,526345,187803.571428571,111320.416666667,NONTOR
123473,56,41238.6666666667,56,NONTOR
122250,-1,122250,0,NONTOR
1401,-1,1401,0,NONTOR
5326061,5334082,217175.123076923,180984.269230769,NONTOR
4573282,4539197,286236.333333333,193233.625,NONTOR
3803016,3799259,204926.647887324,184162.379746835,NONTOR
139459,123981,39421.1428571429,45928.3333333333,NONTOR
-1,2038,0,1032,NONTOR
137,-1,76.5,0,NONTOR
94,-1,94,0,NONTOR
3641847,3640969,107652.73015873,97223.1928571429,NONTOR
5264178,5264164,485630.814814815,319821.512195122,NONTOR
134346,139012,52418.2,47549.3636363636,NONTOR
-1,177,0,108.5,NONTOR
620,-1,320.5,0,NONTOR
855,-1,855,0,NONTOR
4897690,4893894,426454.228571429,300497.979591837,NONTOR
4603605,4604313,213031.985507246,255891.155172414,NONTOR
130912,131782,70884.5714285714,70776.1666666667,NONTOR
4705499,4707728,61901.8553719008,34279.9153318078,NONTOR
10218644,10182207,68969.9620253165,45757.2845188285,NONTOR
4276079,4240671,121275.144329897,68605.0730337079,NONTOR
2296185,2297849,191327.126984127,167079.347222222,NONTOR
6760988,6712990,1392415.375,798556.857142857,NONTOR
4496057,4496353,425761.483870968,280845.170212766,NONTOR
127764,165135,59922.7142857143,70189.3333333333,NONTOR
2884136,2902513,243057.377777778,182252.283333333,NONTOR
4471527,4473932,493014.62962963,324678.463414634,NONTOR
5084769,5087390,256222.472727273,216888.153846154,NONTOR
129960,163163,65088.5,41673.75,NONTOR
-1,68,0,65.5,NONTOR
222,-1,164.5,0,NONTOR
256,-1,256,0,NONTOR
5204722,5205869,761907.526315789,499419.172413793,NONTOR
299099,169030,50332.8333333333,59538.4,NONTOR
-1,378,0,219,NONTOR
189,-1,105,0,NONTOR
2837,-1,2837,0,NONTOR
4233880,4173518,232264.695652174,172404.048387097,NONTOR
2510389,2510455,266366.927272727,176599.192771084,NONTOR
164294,210113,45849.0769230769,60124.3,NONTOR
3588810,3589346,133017.572916667,119709.112149533,NONTOR
2812286,2809450,292309.209302326,193327.138461538,NONTOR
132418,167475,66448,42332,NONTOR
6862585,6862534,273662.833333333,273651.981481481,NONTOR
3887741,3890234,375761.6875,250479.6875,NONTOR
126963,166689,63834.5,42116.25,NONTOR
5800439,5811167,180307.719512195,167721.056818182,NONTOR
11080825,11082463,336741.772727273,329305.822222222,NONTOR
2655155,2656801,430330.741935484,280579.104166667,NONTOR
3006430,3007226,253885.764705882,172618.506666667,NONTOR
148200,180250,49607.6666666667,36078.4,NONTOR
126934,57,42380.6666666667,57,NONTOR
124849,-1,124849,0,NONTOR
5970842,5975042,156771.674418605,187227.972222222,NONTOR
167587,189193,50233.5714285714,68053.0909090909,NONTOR
-1,321,0,191,NONTOR
218,-1,119,0,NONTOR
63,-1,63,0,NONTOR
3595197,3601505,192979.651515152,155361.780487805,NONTOR
2177526,2178355,102925.813793103,73147.236453202,NONTOR
1006333,1007595,66396.9372197309,61366.7295081967,NONTOR
